keyword_searched,dc_title,dc_creator,dc_publisher,dc_date,dc_type,dc_format,dc_language,dc_source,dc_relation,dc_description,ark,gallica_url,year,journal_title
typhus,"L'Afrique : journal de la colonisation française, politique, économique, agricole, commercial, littéraire et scientifique / fondé à Paris par les colons de l'Algérie ; [directeur-gérant responsable : Hte Peut]",,au bureaux du journal (Paris),1845-01-06,texte,Nombre total de vues : 316,fre,"Bibliothèque nationale de France, département Droit, économie, politique, JO-3025",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb326834694,06 janvier 1845,https://gallica.bnf.fr/ark:/12148/bpt6k6366439p,https://gallica.bnf.fr/ark:/12148/bpt6k6366439p,1845,"Bibliothèque nationale de France, département Droit, économie, politique, JO-3025"
choléra,Gazette médicale de Lyon,Société de médecine (Lyon). Auteur du texte,[s.n.] (Lyon),1849,texte,Nombre total de vues : 10570,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34368133v,1849,https://gallica.bnf.fr/ark:/12148/bpt6k200749b,https://gallica.bnf.fr/ark:/12148/bpt6k200749b,1849,Bibliothèque nationale de France
contagion,"Journal de Montpellier : judiciaire, artistique, littéraire et industriel [""puis"" revue de la semaine, artistique, littéraire, industrielle]",,[s.n.] (Montpellier),1866-07-14,texte,,fre,"Montpellier Méditerranée Métropole - Médiathèque centrale Emile Zola, 1499",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32798595j,14 juillet 1866,https://gallica.bnf.fr/ark:/12148/bpt6k73551665,https://gallica.bnf.fr/ark:/12148/bpt6k73551665,1866,"Montpellier Méditerranée Métropole - Médiathèque centrale Emile Zola, 1499"
choléra,Le Courrier de l'Europe : journal politique et littéraire,,[s.n.] (Paris),1831-07-25,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-1277",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327503779,25 juillet 1831,https://gallica.bnf.fr/ark:/12148/bpt6k67652795,https://gallica.bnf.fr/ark:/12148/bpt6k67652795,1831,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-1277"
typhus,"L'Opinion du Midi : journal politique, religieux, littéraire et d'économie sociale",,[s.n.] (Nîmes),1865-10-13,texte,,fre,"Bibliothèque Carré d'art / Nîmes, 36977_OM",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328292512,13 octobre 1865,https://gallica.bnf.fr/ark:/12148/bpt6k1493741w,https://gallica.bnf.fr/ark:/12148/bpt6k1493741w,1865,"Bibliothèque Carré d'art / Nîmes, 36977_OM"
épidémie,Bulletin officiel du Ministère de l'intérieur,France. Ministère de l'intérieur. Auteur du texte,Dupont (Paris),1864,texte,Nombre total de vues : 63454,fre,"Bibliothèque nationale de France, département Droit, économie, politique, 8-F-81",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34350539w,1864,https://gallica.bnf.fr/ark:/12148/bpt6k5531296x,https://gallica.bnf.fr/ark:/12148/bpt6k5531296x,1864,"Bibliothèque nationale de France, département Droit, économie, politique, 8-F-81"
typhus,Gazette nationale ou le Moniteur universel,France. Auteur du texte,[s.n.] (Paris),1856-02-09,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34452336z,09 février 1856,https://gallica.bnf.fr/ark:/12148/bpt6k4434810z,https://gallica.bnf.fr/ark:/12148/bpt6k4434810z,1856,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113"
contagion,Recueil de médecine vétérinaire,,Gabon (Paris),1861-05-01,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,01 mai 1861,https://gallica.bnf.fr/ark:/12148/bpt6k6460110j,https://gallica.bnf.fr/ark:/12148/bpt6k6460110j,1861,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
épidémie,Niederrheinischer Kurier,,[s.n.] (Strassburg),1856-11-26,texte,,fre,"Bibliothèque nationale et universitaire de Strasbourg, M.400.021",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32823720q,26 novembre 1856,https://gallica.bnf.fr/ark:/12148/bd6t52793341,https://gallica.bnf.fr/ark:/12148/bd6t52793341,1856,"Bibliothèque nationale et universitaire de Strasbourg, M"
contagion,"Le Mémorial des Pyrénées : politique, judiciaire, industriel et d'annonces",,[s.n.] (Pau),1832-01-03,texte,,fre,"Bibliothèque patrimoniale de Pau, Ee 1609",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328139024,03 janvier 1832,https://gallica.bnf.fr/ark:/12148/bpt6k52309613,https://gallica.bnf.fr/ark:/12148/bpt6k52309613,1832,"Bibliothèque patrimoniale de Pau, Ee 1609"
typhus,Le Messager du Midi : journal du soir,,[s.n.] (Montpellier),1865-09-14,texte,,fre,"Montpellier Méditerranée Métropole - Médiathèque centrale Emile Zola, 1540",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34407648z,14 septembre 1865,https://gallica.bnf.fr/ark:/12148/bpt6k73679536,https://gallica.bnf.fr/ark:/12148/bpt6k73679536,1865,"Montpellier Méditerranée Métropole - Médiathèque centrale Emile Zola, 1540"
épidémie,Bulletins et mémoires de la Société médicale des hôpitaux de Paris,Société médicale des hôpitaux de Paris. Auteur du texte,[s.n.] (Paris),1870,texte,,fre,"Bibliothèque nationale de France, département Sciences et techniques, 8-T46-82",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34378153p,1870,https://gallica.bnf.fr/ark:/12148/bpt6k5440216m,https://gallica.bnf.fr/ark:/12148/bpt6k5440216m,1870,"Bibliothèque nationale de France, département Sciences et techniques, 8-T46-82"
épidémie,Bulletin de la Société de médecine de Poitiers,Société des sciences médicales (Poitiers). Auteur du texte,Impr. Saurin frères (Poitiers),1846,texte,Nombre total de vues : 3391,fre,"Médiathèque François-Mitterrand / Poitiers, 2013-315418",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34455207t,1846,https://gallica.bnf.fr/ark:/12148/bpt6k65625680,https://gallica.bnf.fr/ark:/12148/bpt6k65625680,1846,"Médiathèque François-Mitterrand / Poitiers, 2013-315418"
choléra,"Le Mémorial des Pyrénées : politique, judiciaire, industriel et d'annonces",,[s.n.] (Pau),1832-04-07,texte,,fre,"Bibliothèque patrimoniale de Pau, Ee 1609",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328139024,07 avril 1832,https://gallica.bnf.fr/ark:/12148/bpt6k5231002f,https://gallica.bnf.fr/ark:/12148/bpt6k5231002f,1832,"Bibliothèque patrimoniale de Pau, Ee 1609"
variole,"Recueil de mémoires de médecine, de chirurgie et de pharmacie militaires / [publié par ordre du Ministre de la guerre]",France. Ministère de la guerre (1791-1936). Auteur du texte,Mme Huzard (Paris),1839,texte,,fre,"Bibliothèque nationale de France, département Sciences et techniques, 8-T38-4",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34423334w,1839,https://gallica.bnf.fr/ark:/12148/bd6t5387172x,https://gallica.bnf.fr/ark:/12148/bd6t5387172x,1839,"Bibliothèque nationale de France, département Sciences et techniques, 8-T38-4"
contagion,Recueil de médecine vétérinaire,,Gabon (Paris),1847-07-01,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,01 juillet 1847,https://gallica.bnf.fr/ark:/12148/bpt6k6276414w,https://gallica.bnf.fr/ark:/12148/bpt6k6276414w,1847,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
choléra,"La France médicale : historique, scientifique, littéraire",,[s.n.] (Paris),1866-01-17,texte,,fre,"Bibliothèque de l'Académie nationale de médecine, 2015-115544",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34482790g,17 janvier 1866,https://gallica.bnf.fr/ark:/12148/bpt6k96874609,https://gallica.bnf.fr/ark:/12148/bpt6k96874609,1866,"Bibliothèque de l'Académie nationale de médecine, 2015-115544"
variole,Journal de la Section de médecine de la Société académique du département de la Loire-inférieure,Société académique de Nantes et de la Loire-Atlantique. Section de médecine. Auteur du texte,[s.n.] (Nantes),1862,texte,Nombre total de vues : 10819,fre,Bibliothèque universitaire de Nantes,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344468870,1862,https://gallica.bnf.fr/ark:/12148/bpt6k112436h,https://gallica.bnf.fr/ark:/12148/bpt6k112436h,1862,Bibliothèque universitaire de Nantes
épidémie,"Courrier des théâtres : littérature, beaux-arts, sciences ...",,[s.n.] (Paris),1837-02-02,texte,,fre,"Bibliothèque nationale de France, département Littérature et art, Z-5398",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751100d,02 février 1837,https://gallica.bnf.fr/ark:/12148/bd6t53915310,https://gallica.bnf.fr/ark:/12148/bd6t53915310,1837,"Bibliothèque nationale de France, département Littérature et art, Z-5398"
contagion,Moniteur impérial de la Nouvelle Calédonie et dépendances,,[s.n.] (Port-de-France),1864-03-27,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, JO-3045",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34536089f,27 mars 1864,https://gallica.bnf.fr/ark:/12148/bpt6k6042703k,https://gallica.bnf.fr/ark:/12148/bpt6k6042703k,1864,"Bibliothèque nationale de France, département Droit, économie, politique, JO-3045"
choléra,"Le National : feuille politique et littéraire / [rédacteurs en chef A. Thiers, Mignet, A. Carrel]",,[s.n.] (Paris),1832-04-23,texte,,fre,"Bibliothèque et Archives de l'Assemblée nationale, AN_sans_cote",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32822285p,23 avril 1832,https://gallica.bnf.fr/ark:/12148/bpt6k15166151,https://gallica.bnf.fr/ark:/12148/bpt6k15166151,1832,"Bibliothèque et Archives de l'Assemblée nationale, AN_sans_cote"
contagion,Gazette nationale ou le Moniteur universel,France. Auteur du texte,[s.n.] (Paris),1852-02-05,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34452336z,05 février 1852,https://gallica.bnf.fr/ark:/12148/bpt6k44362197,https://gallica.bnf.fr/ark:/12148/bpt6k44362197,1852,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113"
épidémie,"Journal des Pyrénées-Orientales : politique, littéraire et d'annonces",,[s.n.] (Perpignan),1854-09-20,texte,,fre,"Médiathèque de Perpignan, JPO",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32800327w,20 septembre 1854,https://gallica.bnf.fr/ark:/12148/bd6t53729401d,https://gallica.bnf.fr/ark:/12148/bd6t53729401d,1854,"Médiathèque de Perpignan, JPO"
contagion,Recueil de médecine vétérinaire,,Gabon (Paris),1850-12-01,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,01 décembre 1850,https://gallica.bnf.fr/ark:/12148/bpt6k6294506m,https://gallica.bnf.fr/ark:/12148/bpt6k6294506m,1850,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
choléra,"Courrier des théâtres : littérature, beaux-arts, sciences ...",,[s.n.] (Paris),1832-04-26,texte,,fre,"Bibliothèque nationale de France, département Littérature et art, Z-5398",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751100d,26 avril 1832,https://gallica.bnf.fr/ark:/12148/bd6t53977242,https://gallica.bnf.fr/ark:/12148/bd6t53977242,1832,"Bibliothèque nationale de France, département Littérature et art, Z-5398"
variole,Rapport sur les vaccinations pratiquées en France ...,France. Comité central de vaccine. Auteur du texte,Imprimerie impériale (Paris),1834,texte,Nombre total de vues : 9788,fre,"Bibliothèque de l'Académie nationale de médecine, 2012-195998",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32848237p,1834,https://gallica.bnf.fr/ark:/12148/bpt6k6353670z,https://gallica.bnf.fr/ark:/12148/bpt6k6353670z,1834,"Bibliothèque de l'Académie nationale de médecine, 2012-195998"
contagion,Recueil de médecine vétérinaire,,Gabon (Paris),1867-08-01,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,01 août 1867,https://gallica.bnf.fr/ark:/12148/bpt6k6424306g,https://gallica.bnf.fr/ark:/12148/bpt6k6424306g,1867,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
épidémie,"Le Mercure d'Orthez et des Basses-Pyrénées : feuille littéraire, commerciale et d'annonces diverses",,Goude-Dumesnil (Orthez),1848-03-09,texte,,fre,"Médiathèque Jean-Louis-Curtis Orthez, ORT Mercure",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344239007,09 mars 1848,https://gallica.bnf.fr/ark:/12148/bpt6k13069263,https://gallica.bnf.fr/ark:/12148/bpt6k13069263,1848,"Médiathèque Jean-Louis-Curtis Orthez, ORT Mercure"
typhus,Bulletin des séances de la Société royale et centrale d'agriculture : compte rendu mensuel,Société royale et centrale d'agriculture (France). Auteur du texte,L. Bouchard-Huzard (Paris),1870,texte,Nombre total de vues : 59693,fre,"Académie d'Agriculture de France, 2011-332115",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb343505794,1870,https://gallica.bnf.fr/ark:/12148/bpt6k6335709f,https://gallica.bnf.fr/ark:/12148/bpt6k6335709f,1870,"Académie d'Agriculture de France, 2011-332115"
variole,Journal de médecine et de chirurgie pratiques : à l'usage des médecins praticiens,,Impr. de Plassan (Paris),1847,texte,Nombre total de vues : 68665,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34348793z,1847,https://gallica.bnf.fr/ark:/12148/bpt6k209660s,https://gallica.bnf.fr/ark:/12148/bpt6k209660s,1847,Bibliothèque nationale de France
épidémie,"Le Courrier du Gard : journal politique, administratif et judiciaire",,[s.n] (Nîmes),1842-03-08,texte,,fre,"Bibliothèque Carré d'art / Nîmes, 16768_CG",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327512340,08 mars 1842,https://gallica.bnf.fr/ark:/12148/bpt6k14833981,https://gallica.bnf.fr/ark:/12148/bpt6k14833981,1842,"Bibliothèque Carré d'art / Nîmes, 16768_CG"
contagion,Courrier des hôtels et Guide du commerce réunis : moniteur de l'exportation,,[s.n.] (Paris),1866-04-13,texte,Nombre total de vues : 8162,fre,"Bibliothèque nationale de France, département Littérature et art, V-12064",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751020r,13 avril 1866,https://gallica.bnf.fr/ark:/12148/bpt6k6207226s,https://gallica.bnf.fr/ark:/12148/bpt6k6207226s,1866,"Bibliothèque nationale de France, département Littérature et art, V-12064"
variole,Comptes rendus hebdomadaires des séances de l'Académie des sciences / publiés... par MM. les secrétaires perpétuels,Académie des sciences (France). Auteur du texte,Bachelier (Paris),1845-03-10,texte,Nombre total de vues : 454219,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb343481087,10 mars 1845,https://gallica.bnf.fr/ark:/12148/bpt6k6512861r,https://gallica.bnf.fr/ark:/12148/bpt6k6512861r,1845,Bibliothèque nationale de France
contagion,Les Veillées chrétiennes : journal illustré,,(Paris),1866-03-25,texte,Nombre total de vues : 1177,fre,"Bibliothèque nationale de France, département Littérature et art, Z-10193",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32887110z,25 mars 1866,https://gallica.bnf.fr/ark:/12148/bpt6k62343654,https://gallica.bnf.fr/ark:/12148/bpt6k62343654,1866,"Bibliothèque nationale de France, département Littérature et art, Z-10193"
choléra,"Le Courrier du Gard : journal politique, administratif et judiciaire",,[s.n] (Nîmes),1832-05-08,texte,,fre,"Bibliothèque Carré d'art / Nîmes, 16768_CG",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327512340,08 mai 1832,https://gallica.bnf.fr/ark:/12148/bpt6k14822650,https://gallica.bnf.fr/ark:/12148/bpt6k14822650,1832,"Bibliothèque Carré d'art / Nîmes, 16768_CG"
épidémie,Bulletin de la Société académique de Brest,Société académique de Brest. Auteur du texte,Impr. E. Anner (Paris),1864,texte,Nombre total de vues : 18656,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32723474n,1864,https://gallica.bnf.fr/ark:/12148/bpt6k207526t,https://gallica.bnf.fr/ark:/12148/bpt6k207526t,1864,Bibliothèque nationale de France
contagion,Le Mémorial bordelais : feuille politique et littéraire,,[s.n.] (Bordeaux),1831-11-23,texte,,fre,"Bibliothèque municipale de Bordeaux, P 351 Rés.",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328137853,23 novembre 1831,https://gallica.bnf.fr/ark:/12148/bd6t5489996c,https://gallica.bnf.fr/ark:/12148/bd6t5489996c,1831,"Bibliothèque municipale de Bordeaux, P 351 Rés"
typhus,Recueil des actes de la Préfecture de la Marne,Marne. Auteur du texte,[s.n.] (Châlons-sur-Marne),1867,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, F-27012",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344249025,1867,https://gallica.bnf.fr/ark:/12148/bpt6k70633854,https://gallica.bnf.fr/ark:/12148/bpt6k70633854,1867,"Bibliothèque nationale de France, département Droit, économie, politique, F-27012"
typhus,"Annuaire encyclopédique : politique, économie sociale, statistique, administration, sciences, littérature, beaux-arts, agriculture, commerce, industrie / publié par les directeurs de l'Encyclopédie du XIXe siècle",,bureau de l'Encyclopédie du XIXe siècle (Paris),1865,texte,Nombre total de vues : 8161,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32697840p,1865,https://gallica.bnf.fr/ark:/12148/bpt6k205746k,https://gallica.bnf.fr/ark:/12148/bpt6k205746k,1865,Bibliothèque nationale de France
